Sexo;Comunidades y Ciudades Autónomas;Nacionalidad;Periodo;Total
Ambos sexos;05 Canarias;Española;2021;21.6
Ambos sexos;05 Canarias;Española;2020;21.44
Ambos sexos;05 Canarias;Española;2019;20.38
Ambos sexos;05 Canarias;Española;2018;20.33
Ambos sexos;05 Canarias;Española;2017;23.99
Ambos sexos;05 Canarias;Española;2016;27.04
Ambos sexos;05 Canarias;Española;2015;29.76
Ambos sexos;05 Canarias;Española;2014;32.46
Ambos sexos;05 Canarias;Española;2013;33.27
Ambos sexos;05 Canarias;Española;2012;32.5
Ambos sexos;05 Canarias;Española;2011;28.61
Ambos sexos;05 Canarias;Española;2010;27.46
Ambos sexos;05 Canarias;Española;2009;24.32
Ambos sexos;05 Canarias;Española;2008;16.15
Ambos sexos;05 Canarias;Española;2007;10.42
Ambos sexos;05 Canarias;Española;2006;11.24
Ambos sexos;05 Canarias;Extranjera: Total;2021;30.59
Ambos sexos;05 Canarias;Extranjera: Total;2020;27.72
Ambos sexos;05 Canarias;Extranjera: Total;2019;20.97
Ambos sexos;05 Canarias;Extranjera: Total;2018;18.88
Ambos sexos;05 Canarias;Extranjera: Total;2017;20.8
Ambos sexos;05 Canarias;Extranjera: Total;2016;20.94
Ambos sexos;05 Canarias;Extranjera: Total;2015;25.84
Ambos sexos;05 Canarias;Extranjera: Total;2014;32.14
Ambos sexos;05 Canarias;Extranjera: Total;2013;36.03
Ambos sexos;05 Canarias;Extranjera: Total;2012;32.93
Ambos sexos;05 Canarias;Extranjera: Total;2011;32.59
Ambos sexos;05 Canarias;Extranjera: Total;2010;34.23
Ambos sexos;05 Canarias;Extranjera: Total;2009;34
Ambos sexos;05 Canarias;Extranjera: Total;2008;22.78
Ambos sexos;05 Canarias;Extranjera: Total;2007;10.63
Ambos sexos;05 Canarias;Extranjera: Total;2006;13.7
Ambos sexos;05 Canarias;Extranjera: Unión Europea;2021;20.52
Ambos sexos;05 Canarias;Extranjera: Unión Europea;2020;21.01
Ambos sexos;05 Canarias;Extranjera: Unión Europea;2019;15.81
Ambos sexos;05 Canarias;Extranjera: Unión Europea;2018;10.4
Ambos sexos;05 Canarias;Extranjera: Unión Europea;2017;14.52
Ambos sexos;05 Canarias;Extranjera: Unión Europea;2016;17.38
Ambos sexos;05 Canarias;Extranjera: Unión Europea;2015;15.14
Ambos sexos;05 Canarias;Extranjera: Unión Europea;2014;26.95
Ambos sexos;05 Canarias;Extranjera: Unión Europea;2013;22.02
Ambos sexos;05 Canarias;Extranjera: Unión Europea;2012;23.14
Ambos sexos;05 Canarias;Extranjera: Unión Europea;2011;22.81
Ambos sexos;05 Canarias;Extranjera: Unión Europea;2010;27.51
Ambos sexos;05 Canarias;Extranjera: Unión Europea;2009;20.99
Ambos sexos;05 Canarias;Extranjera: Unión Europea;2008;20.09
Ambos sexos;05 Canarias;Extranjera: Unión Europea;2007;6.15
Ambos sexos;05 Canarias;Extranjera: Unión Europea;2006;11.14
Ambos sexos;05 Canarias;Extranjera: No pertenecientes a la Unión Europea;2021;37.76
Ambos sexos;05 Canarias;Extranjera: No pertenecientes a la Unión Europea;2020;31.16
Ambos sexos;05 Canarias;Extranjera: No pertenecientes a la Unión Europea;2019;23.95
Ambos sexos;05 Canarias;Extranjera: No pertenecientes a la Unión Europea;2018;23.95
Ambos sexos;05 Canarias;Extranjera: No pertenecientes a la Unión Europea;2017;26.89
Ambos sexos;05 Canarias;Extranjera: No pertenecientes a la Unión Europea;2016;23.63
Ambos sexos;05 Canarias;Extranjera: No pertenecientes a la Unión Europea;2015;33.37
Ambos sexos;05 Canarias;Extranjera: No pertenecientes a la Unión Europea;2014;35.68
Ambos sexos;05 Canarias;Extranjera: No pertenecientes a la Unión Europea;2013;42.25
Ambos sexos;05 Canarias;Extranjera: No pertenecientes a la Unión Europea;2012;37.12
Ambos sexos;05 Canarias;Extranjera: No pertenecientes a la Unión Europea;2011;35.51
Ambos sexos;05 Canarias;Extranjera: No pertenecientes a la Unión Europea;2010;36.7
Ambos sexos;05 Canarias;Extranjera: No pertenecientes a la Unión Europea;2009;38.02
Ambos sexos;05 Canarias;Extranjera: No pertenecientes a la Unión Europea;2008;23.52
Ambos sexos;05 Canarias;Extranjera: No pertenecientes a la Unión Europea;2007;12.21
Ambos sexos;05 Canarias;Extranjera: No pertenecientes a la Unión Europea;2006;14.51
Ambos sexos;06 Cantabria;Total;2021;11.46
Ambos sexos;06 Cantabria;Total;2020;12.14
Ambos sexos;06 Cantabria;Total;2019;10.28
Ambos sexos;06 Cantabria;Total;2018;10.67
Ambos sexos;06 Cantabria;Total;2017;13.56
Ambos sexos;06 Cantabria;Total;2016;14.89
Ambos sexos;06 Cantabria;Total;2015;17.65
Ambos sexos;06 Cantabria;Total;2014;19.42
Ambos sexos;06 Cantabria;Total;2013;20.44
Ambos sexos;06 Cantabria;Total;2012;17.8
Ambos sexos;06 Cantabria;Total;2011;15.29
Ambos sexos;06 Cantabria;Total;2010;13.7
Ambos sexos;06 Cantabria;Total;2009;12
Ambos sexos;06 Cantabria;Total;2008;7.16
Ambos sexos;06 Cantabria;Total;2007;5.96
Ambos sexos;06 Cantabria;Total;2006;6.46
Ambos sexos;06 Cantabria;Española;2021;10.52
Ambos sexos;06 Cantabria;Española;2020;11.61
Ambos sexos;06 Cantabria;Española;2019;9.32
Ambos sexos;06 Cantabria;Española;2018;9.77
Ambos sexos;06 Cantabria;Española;2017;12.74
Ambos sexos;06 Cantabria;Española;2016;14.27
Ambos sexos;06 Cantabria;Española;2015;16.39
Ambos sexos;06 Cantabria;Española;2014;18.27
Ambos sexos;06 Cantabria;Española;2013;19.22
Ambos sexos;06 Cantabria;Española;2012;16.73
Ambos sexos;06 Cantabria;Española;2011;13.94
Ambos sexos;06 Cantabria;Española;2010;12.41
Ambos sexos;06 Cantabria;Española;2009;11
Ambos sexos;06 Cantabria;Española;2008;6.8
Ambos sexos;06 Cantabria;Española;2007;5.51
Ambos sexos;06 Cantabria;Española;2006;6.05
Ambos sexos;06 Cantabria;Extranjera: Total;2021;22.45
Ambos sexos;06 Cantabria;Extranjera: Total;2020;18.1
Ambos sexos;06 Cantabria;Extranjera: Total;2019;21.23
Ambos sexos;06 Cantabria;Extranjera: Total;2018;22.75
Ambos sexos;06 Cantabria;Extranjera: Total;2017;23.69
Ambos sexos;06 Cantabria;Extranjera: Total;2016;24.11
Ambos sexos;06 Cantabria;Extranjera: Total;2015;35.86
Ambos sexos;06 Cantabria;Extranjera: Total;2014;33.86
Ambos sexos;06 Cantabria;Extranjera: Total;2013;34.23
Ambos sexos;06 Cantabria;Extranjera: Total;2012;29.65
Ambos sexos;06 Cantabria;Extranjera: Total;2011;30.46
Ambos sexos;06 Cantabria;Extranjera: Total;2010;27.65
Ambos sexos;06 Cantabria;Extranjera: Total;2009;22.75
Ambos sexos;06 Cantabria;Extranjera: Total;2008;11.49
Ambos sexos;06 Cantabria;Extranjera: Total;2007;12.08
Ambos sexos;06 Cantabria;Extranjera: Total;2006;13.07
Ambos sexos;06 Cantabria;Extranjera: Unión Europea;2021;11.54
Ambos sexos;06 Cantabria;Extranjera: Unión Europea;2020;19.12
Ambos sexos;06 Cantabria;Extranjera: Unión Europea;2019;21.46
Ambos sexos;06 Cantabria;Extranjera: Unión Europea;2018;28.99
Ambos sexos;06 Cantabria;Extranjera: Unión Europea;2017;25.09
Ambos sexos;06 Cantabria;Extranjera: Unión Europea;2016;25.15
Ambos sexos;06 Cantabria;Extranjera: Unión Europea;2015;39.17
Ambos sexos;06 Cantabria;Extranjera: Unión Europea;2014;27.43
Ambos sexos;06 Cantabria;Extranjera: Unión Europea;2013;23.33
Ambos sexos;06 Cantabria;Extranjera: Unión Europea;2012;38.08
Ambos sexos;06 Cantabria;Extranjera: Unión Europea;2011;28.83
Ambos sexos;06 Cantabria;Extranjera: Unión Europea;2010;23.08
Ambos sexos;06 Cantabria;Extranjera: Unión Europea;2009;23.92
Ambos sexos;06 Cantabria;Extranjera: Unión Europea;2008;13.36
Ambos sexos;06 Cantabria;Extranjera: Unión Europea;2007;13.53
Ambos sexos;06 Cantabria;Extranjera: Unión Europea;2006;11.52
Ambos sexos;06 Cantabria;Extranjera: No pertenecientes a la Unión Europea;2021;26.92
Ambos sexos;06 Cantabria;Extranjera: No pertenecientes a la Unión Europea;2020;17.68
Ambos sexos;06 Cantabria;Extranjera: No pertenecientes a la Unión Europea;2019;21.1
Ambos sexos;06 Cantabria;Extranjera: No pertenecientes a la Unión Europea;2018;19.82
Ambos sexos;06 Cantabria;Extranjera: No pertenecientes a la Unión Europea;2017;23.16
Ambos sexos;06 Cantabria;Extranjera: No pertenecientes a la Unión Europea;2016;23.74
Ambos sexos;06 Cantabria;Extranjera: No pertenecientes a la Unión Europea;2015;34.92
Ambos sexos;06 Cantabria;Extranjera: No pertenecientes a la Unión Europea;2014;36.85
Ambos sexos;06 Cantabria;Extranjera: No pertenecientes a la Unión Europea;2013;41.15
Ambos sexos;06 Cantabria;Extranjera: No pertenecientes a la Unión Europea;2012;25.47
Ambos sexos;06 Cantabria;Extranjera: No pertenecientes a la Unión Europea;2011;31.11
Ambos sexos;06 Cantabria;Extranjera: No pertenecientes a la Unión Europea;2010;29.33
Ambos sexos;06 Cantabria;Extranjera: No pertenecientes a la Unión Europea;2009;22.34
Ambos sexos;06 Cantabria;Extranjera: No pertenecientes a la Unión Europea;2008;10.83
Ambos sexos;06 Cantabria;Extranjera: No pertenecientes a la Unión Europea;2007;11.65
Ambos sexos;06 Cantabria;Extranjera: No pertenecientes a la Unión Europea;2006;13.2
Ambos sexos;07 Castilla y León;Total;2021;11.4
Ambos sexos;07 Castilla y León;Total;2020;12.06
Ambos sexos;07 Castilla y León;Total;2019;11.63
Ambos sexos;07 Castilla y León;Total;2018;12.1
Ambos sexos;07 Castilla y León;Total;2017;14.08
Ambos sexos;07 Castilla y León;Total;2016;15.82
Ambos sexos;07 Castilla y León;Total;2015;18.26
Ambos sexos;07 Castilla y León;Total;2014;20.77
Ambos sexos;07 Castilla y León;Total;2013;21.75
Ambos sexos;07 Castilla y León;Total;2012;19.8
Ambos sexos;07 Castilla y León;Total;2011;16.86
Ambos sexos;07 Castilla y León;Total;2010;15.8
Ambos sexos;07 Castilla y León;Total;2009;13.98
Ambos sexos;07 Castilla y León;Total;2008;9.62
Ambos sexos;07 Castilla y León;Total;2007;7.13
Ambos sexos;07 Castilla y León;Total;2006;8.11
Ambos sexos;07 Castilla y León;Española;2021;10.34
Ambos sexos;07 Castilla y León;Española;2020;11.05
Ambos sexos;07 Castilla y León;Española;2019;10.88
Ambos sexos;07 Castilla y León;Española;2018;11.42
Ambos sexos;07 Castilla y León;Española;2017;13.32
Ambos sexos;07 Castilla y León;Española;2016;14.9
Ambos sexos;07 Castilla y León;Española;2015;17.42
Ambos sexos;07 Castilla y León;Española;2014;19.47
Ambos sexos;07 Castilla y León;Española;2013;20.18
Ambos sexos;07 Castilla y León;Española;2012;18.13
Ambos sexos;07 Castilla y León;Española;2011;15.45
Ambos sexos;07 Castilla y León;Española;2010;14.13
Ambos sexos;07 Castilla y León;Española;2009;12.58
Ambos sexos;07 Castilla y León;Española;2008;8.47
Ambos sexos;07 Castilla y León;Española;2007;6.43
Ambos sexos;07 Castilla y León;Española;2006;7.73
Ambos sexos;07 Castilla y León;Extranjera: Total;2021;22.79
Ambos sexos;07 Castilla y León;Extranjera: Total;2020;22.78
Ambos sexos;07 Castilla y León;Extranjera: Total;2019;20.34
Ambos sexos;07 Castilla y León;Extranjera: Total;2018;20.71
Ambos sexos;07 Castilla y León;Extranjera: Total;2017;24.29
Ambos sexos;07 Castilla y León;Extranjera: Total;2016;28.07
Ambos sexos;07 Castilla y León;Extranjera: Total;2015;28.83
Ambos sexos;07 Castilla y León;Extranjera: Total;2014;36.68
Ambos sexos;07 Castilla y León;Extranjera: Total;2013;39.15
Ambos sexos;07 Castilla y León;Extranjera: Total;2012;38.13
Ambos sexos;07 Castilla y León;Extranjera: Total;2011;31.86
Ambos sexos;07 Castilla y León;Extranjera: Total;2010;32.33
Ambos sexos;07 Castilla y León;Extranjera: Total;2009;28.28
Ambos sexos;07 Castilla y León;Extranjera: Total;2008;21.54
Ambos sexos;07 Castilla y León;Extranjera: Total;2007;15.84
Ambos sexos;07 Castilla y León;Extranjera: Total;2006;13.83
Ambos sexos;07 Castilla y León;Extranjera: Unión Europea;2021;21.98
Ambos sexos;07 Castilla y León;Extranjera: Unión Europea;2020;17.35
Ambos sexos;07 Castilla y León;Extranjera: Unión Europea;2019;17.68
Ambos sexos;07 Castilla y León;Extranjera: Unión Europea;2018;19.22
Ambos sexos;07 Castilla y León;Extranjera: Unión Europea;2017;21.38
Ambos sexos;07 Castilla y León;Extranjera: Unión Europea;2016;21.47
Ambos sexos;07 Castilla y León;Extranjera: Unión Europea;2015;22.8
Ambos sexos;07 Castilla y León;Extranjera: Unión Europea;2014;33.2
Ambos sexos;07 Castilla y León;Extranjera: Unión Europea;2013;37.89
Ambos sexos;07 Castilla y León;Extranjera: Unión Europea;2012;39.69
Ambos sexos;07 Castilla y León;Extranjera: Unión Europea;2011;29.99
Ambos sexos;07 Castilla y León;Extranjera: Unión Europea;2010;32.63
Ambos sexos;07 Castilla y León;Extranjera: Unión Europea;2009;33.13
Ambos sexos;07 Castilla y León;Extranjera: Unión Europea;2008;26.01
Ambos sexos;07 Castilla y León;Extranjera: Unión Europea;2007;11.89
Ambos sexos;07 Castilla y León;Extranjera: Unión Europea;2006;13.02
Ambos sexos;07 Castilla y León;Extranjera: No pertenecientes a la Unión Europea;2021;23.45
Ambos sexos;07 Castilla y León;Extranjera: No pertenecientes a la Unión Europea;2020;27.32
Ambos sexos;07 Castilla y León;Extranjera: No pertenecientes a la Unión Europea;2019;23.09
Ambos sexos;07 Castilla y León;Extranjera: No pertenecientes a la Unión Europea;2018;22.93
Ambos sexos;07 Castilla y León;Extranjera: No pertenecientes a la Unión Europea;2017;28.41
Ambos sexos;07 Castilla y León;Extranjera: No pertenecientes a la Unión Europea;2016;36.63
Ambos sexos;07 Castilla y León;Extranjera: No pertenecientes a la Unión Europea;2015;34.96
Ambos sexos;07 Castilla y León;Extranjera: No pertenecientes a la Unión Europea;2014;40.23
Ambos sexos;07 Castilla y León;Extranjera: No pertenecientes a la Unión Europea;2013;40.19
Ambos sexos;07 Castilla y León;Extranjera: No pertenecientes a la Unión Europea;2012;37.14
Ambos sexos;07 Castilla y León;Extranjera: No pertenecientes a la Unión Europea;2011;33.27
Ambos sexos;07 Castilla y León;Extranjera: No pertenecientes a la Unión Europea;2010;32.11
Ambos sexos;07 Castilla y León;Extranjera: No pertenecientes a la Unión Europea;2009;24.61
Ambos sexos;07 Castilla y León;Extranjera: No pertenecientes a la Unión Europea;2008;17.61
Ambos sexos;07 Castilla y León;Extranjera: No pertenecientes a la Unión Europea;2007;19.08
Ambos sexos;07 Castilla y León;Extranjera: No pertenecientes a la Unión Europea;2006;13.92
Ambos sexos;08 Castilla - La Mancha;Total;2021;15.64
Ambos sexos;08 Castilla - La Mancha;Total;2020;17.68
Ambos sexos;08 Castilla - La Mancha;Total;2019;16.21
Ambos sexos;08 Castilla - La Mancha;Total;2018;18.16
Ambos sexos;08 Castilla - La Mancha;Total;2017;20.77
Ambos sexos;08 Castilla - La Mancha;Total;2016;23.55
Ambos sexos;08 Castilla - La Mancha;Total;2015;26.35
Ambos sexos;08 Castilla - La Mancha;Total;2014;29
Ambos sexos;08 Castilla - La Mancha;Total;2013;29.97
Ambos sexos;08 Castilla - La Mancha;Total;2012;28.58
Ambos sexos;08 Castilla - La Mancha;Total;2011;23.08
Ambos sexos;08 Castilla - La Mancha;Total;2010;21.22
Ambos sexos;08 Castilla - La Mancha;Total;2009;18.88
Ambos sexos;08 Castilla - La Mancha;Total;2008;11.67
Ambos sexos;08 Castilla - La Mancha;Total;2007;7.66
Ambos sexos;08 Castilla - La Mancha;Total;2006;8.84
Ambos sexos;08 Castilla - La Mancha;Española;2021;14.53
Ambos sexos;08 Castilla - La Mancha;Española;2020;16.02
Ambos sexos;08 Castilla - La Mancha;Española;2019;15.44
Ambos sexos;08 Castilla - La Mancha;Española;2018;16.63
Ambos sexos;08 Castilla - La Mancha;Española;2017;19.52
Ambos sexos;08 Castilla - La Mancha;Española;2016;22.18
Ambos sexos;08 Castilla - La Mancha;Española;2015;24.86
Ambos sexos;08 Castilla - La Mancha;Española;2014;27.51
Ambos sexos;08 Castilla - La Mancha;Española;2013;28.07
Ambos sexos;08 Castilla - La Mancha;Española;2012;26.45
Ambos sexos;08 Castilla - La Mancha;Española;2011;21.33
Ambos sexos;08 Castilla - La Mancha;Española;2010;18.89
Ambos sexos;08 Castilla - La Mancha;Española;2009;16.48
Ambos sexos;08 Castilla - La Mancha;Española;2008;10.25
Ambos sexos;08 Castilla - La Mancha;Española;2007;6.73
Ambos sexos;08 Castilla - La Mancha;Española;2006;8.21
Ambos sexos;08 Castilla - La Mancha;Extranjera: Total;2021;23.7
Ambos sexos;08 Castilla - La Mancha;Extranjera: Total;2020;29.87
Ambos sexos;08 Castilla - La Mancha;Extranjera: Total;2019;22.03
Ambos sexos;08 Castilla - La Mancha;Extranjera: Total;2018;30.44
Ambos sexos;08 Castilla - La Mancha;Extranjera: Total;2017;31.39
Ambos sexos;08 Castilla - La Mancha;Extranjera: Total;2016;35
Ambos sexos;08 Castilla - La Mancha;Extranjera: Total;2015;37.79
Ambos sexos;08 Castilla - La Mancha;Extranjera: Total;2014;40.29
Ambos sexos;08 Castilla - La Mancha;Extranjera: Total;2013;43.49
Ambos sexos;08 Castilla - La Mancha;Extranjera: Total;2012;41.9
Ambos sexos;08 Castilla - La Mancha;Extranjera: Total;2011;33.77
Ambos sexos;08 Castilla - La Mancha;Extranjera: Total;2010;35.7
Ambos sexos;08 Castilla - La Mancha;Extranjera: Total;2009;33.04
Ambos sexos;08 Castilla - La Mancha;Extranjera: Total;2008;20.11
Ambos sexos;08 Castilla - La Mancha;Extranjera: Total;2007;14.03
Ambos sexos;08 Castilla - La Mancha;Extranjera: Total;2006;14.09
Ambos sexos;08 Castilla - La Mancha;Extranjera: Unión Europea;2021;18.87
Ambos sexos;08 Castilla - La Mancha;Extranjera: Unión Europea;2020;20.41
Ambos sexos;08 Castilla - La Mancha;Extranjera: Unión Europea;2019;13.37
Ambos sexos;08 Castilla - La Mancha;Extranjera: Unión Europea;2018;24.27
Ambos sexos;08 Castilla - La Mancha;Extranjera: Unión Europea;2017;27.26
Ambos sexos;08 Castilla - La Mancha;Extranjera: Unión Europea;2016;25.01
Ambos sexos;08 Castilla - La Mancha;Extranjera: Unión Europea;2015;31.1
Ambos sexos;08 Castilla - La Mancha;Extranjera: Unión Europea;2014;36.96
Ambos sexos;08 Castilla - La Mancha;Extranjera: Unión Europea;2013;37.47
Ambos sexos;08 Castilla - La Mancha;Extranjera: Unión Europea;2012;38.92
Ambos sexos;08 Castilla - La Mancha;Extranjera: Unión Europea;2011;30.34
Ambos sexos;08 Castilla - La Mancha;Extranjera: Unión Europea;2010;30.27
Ambos sexos;08 Castilla - La Mancha;Extranjera: Unión Europea;2009;27.74
Ambos sexos;08 Castilla - La Mancha;Extranjera: Unión Europea;2008;19.51
Ambos sexos;08 Castilla - La Mancha;Extranjera: Unión Europea;2007;14.84
Ambos sexos;08 Castilla - La Mancha;Extranjera: Unión Europea;2006;12
Ambos sexos;08 Castilla - La Mancha;Extranjera: No pertenecientes a la Unión Europea;2021;26.86
Ambos sexos;08 Castilla - La Mancha;Extranjera: No pertenecientes a la Unión Europea;2020;36.11
Ambos sexos;08 Castilla - La Mancha;Extranjera: No pertenecientes a la Unión Europea;2019;31.11
Ambos sexos;08 Castilla - La Mancha;Extranjera: No pertenecientes a la Unión Europea;2018;36.53
Ambos sexos;08 Castilla - La Mancha;Extranjera: No pertenecientes a la Unión Europea;2017;36.38
Ambos sexos;08 Castilla - La Mancha;Extranjera: No pertenecientes a la Unión Europea;2016;45.37
Ambos sexos;08 Castilla - La Mancha;Extranjera: No pertenecientes a la Unión Europea;2015;44.68
Ambos sexos;08 Castilla - La Mancha;Extranjera: No pertenecientes a la Unión Europea;2014;43.78
Ambos sexos;08 Castilla - La Mancha;Extranjera: No pertenecientes a la Unión Europea;2013;47.91
Ambos sexos;08 Castilla - La Mancha;Extranjera: No pertenecientes a la Unión Europea;2012;44.66
Ambos sexos;08 Castilla - La Mancha;Extranjera: No pertenecientes a la Unión Europea;2011;36.22
Ambos sexos;08 Castilla - La Mancha;Extranjera: No pertenecientes a la Unión Europea;2010;39.56
Ambos sexos;08 Castilla - La Mancha;Extranjera: No pertenecientes a la Unión Europea;2009;38.03
Ambos sexos;08 Castilla - La Mancha;Extranjera: No pertenecientes a la Unión Europea;2008;20.58
Ambos sexos;08 Castilla - La Mancha;Extranjera: No pertenecientes a la Unión Europea;2007;13.45
Ambos sexos;08 Castilla - La Mancha;Extranjera: No pertenecientes a la Unión Europea;2006;14.16
Ambos sexos;09 Cataluña;Total;2021;11.56
Ambos sexos;09 Cataluña;Total;2020;12.63
Ambos sexos;09 Cataluña;Total;2019;11.03
Ambos sexos;09 Cataluña;Total;2018;11.49
Ambos sexos;09 Cataluña;Total;2017;13.41
Ambos sexos;09 Cataluña;Total;2016;15.72
